17
822 1934
857 350 995
198 424 807
664 186 884
178 563 936
566 681 249
703 603 516
770 578 875
859 222 878
59 461 254
33 831 38
728 110 65
842 589 357
25 21 497
165 901 750
497 383 400
647 131 315
63 615 332
457 765 308
756 91 217
818 352 785
164 291 992
232 801 241
350 49 831
18 371 56
82 432 188
25 586 709
928 818 125
629 182 323
313 919 430
439 293 115
371 632 724
313 58 32
861 68 357
935 162 891
145 452 725
382 364 780
925 488 726
277 852 592
546 417 919
790 315 559
487 206 471
255 323 755
358 759 536
938 402 787
213 771 100
238 693 789
681 242 154
510 161 708
693 526 709
838 656 265
785 221 529
680 512 971
241 483 140
779 705 179
460 88 529
756 220 822
71 913 659
242 10 501
383 873 450
66 178 225
89 299 310
530 812 730
741 513 686
73 625 321
242 568 178
22 598 570
655 656 901
183 414 557
605 154 276
70 462 797
492 876 787
887 371 173
870 55 896
329 243 943
324 474 847
520 244 806
141 427 793
619 337 744
872 6 769
399 667 415
96 574 44
893 57 960
912 651 771
571 901 528
84 68 200
236 271 823
929 19 644
682 418 508
634 68 796
211 66 169
154 850 560
581 37 889
69 83 1000
628 7 880
352 880 516
739 913 203
336 663 841
183 429 37
340 207 120
684 724 621
313 412 957
567 474 447
809 281 806
194 247 629
77 285 920
78 587 265
436 651 262
533 607 288
640 102 30
722 143 730
729 399 694
363 398 751
747 634 503
256 480 523
525 756 483
813 444 122
72 490 597
312 817 627
353 280 260
82 251 807
129 659 362
256 816 624
90 228 543
256 658 983
342 420 964
27 442 262
214 895 723
61 479 113
675 38 570
756 722 701
413 692 696
878 520 878
863 363 350
583 431 414
759 338 636
281 477 712
543 211 137
225 728 653
307 665 510
649 739 748
94 26 243
447 400 707
575 432 647
593 527 962
118 121 118
582 350 17
303 840 453
804 550 401
705 884 97
221 846 325
446 860 497
684 712 270
188 666 958
568 214 55
699 765 180
78 2 378
236 330 205
90 881 226
526 565 911
302 110 731
44 16 552
16 386 358
263 141 889
464 362 277
706 105 292
166 217 194
603 541 829
887 819 344
415 529 620
807 470 108
913 327 710
493 406 419
649 526 37
147 51 993
10 338 580
923 69 392
732 520 725
348 795 516
827 722 717
775 149 642
631 208 911
288 74 550
448 786 977
689 560 418
932 196 431
631 540 455
739 568 582
413 835 46
129 37 830
647 544 563
137 890 700
32 616 430
905 203 162
392 37 875
901 123 445
524 805 977
443 461 899
118 709 544
97 130 866
355 290 147
259 607 213
148 932 157
220 160 593
45 198 360
164 316 569
392 100 2
219 540 893
335 110 906
767 132 515
857 371 251
552 629 399
838 276 308
9 581 288
924 611 17
799 609 513
885 124 243
361 639 814
902 90 807
433 813 993
180 313 449
221 621 643
916 528 423
288 564 740
111 56 778
379 30 498
6 167 462
12 936 619
309 672 323
149 555 545
832 621 997
464 790 213
98 250 359
55 838 151
240 784 992
781 335 977
926 436 831
485 713 317
533 150 963
242 492 476
200 786 739
610 100 773
692 772 636
370 322 749
674 933 529
256 802 265
532 256 336
25 298 199
418 160 715
807 137 244
864 149 866
445 266 552
52 544 761
532 910 504
623 351 49
738 812 193
559 433 335
798 228 116
374 119 186
602 617 261
762 103 912
69 33 914
549 463 226
415 452 650
521 589 304
420 421 233
770 833 749
249 908 988
416 93 968
718 879 70
254 887 369
810 192 852
776 899 936
74 201 546
64 382 506
180 247 67
324 680 830
659 67 808
733 750 55
472 160 771
491 929 548
222 91 912
796 245 602
10 607 214
80 208 522
555 819 45
909 697 677
676 352 505
524 738 594
69 409 596
710 588 93
530 413 207
246 404 518
459 473 333
338 293 959
245 638 658
411 589 512
903 111 111
711 342 642
549 625 776
458 886 259
435 860 534
9 72 878
788 525 529
621 101 588
94 157 834
44 588 396
159 715 70
555 547 185
715 267 229
101 611 35
842 400 261
297 791 62
432 297 132
283 902 204
593 925 28
597 696 384
158 310 803
313 417 541
744 296 207
245 868 941
767 666 457
262 216 187
763 66 85
434 286 649
882 923 320
758 171 498
167 57 689
348 119 258
401 371 360
347 77 958
554 332 167
724 550 329
279 930 373
684 689 261
346 212 145
334 220 860
369 625 993
238 927 58
691 275 972
7 663 368
169 8 850
72 625 895
357 231 921
901 131 843
374 430 152
318 773 915
717 570 444
348 209 703
61 257 346
322 193 656
787 377 653
556 833 500
772 916 36
6 864 633
497 897 718
225 162 443
586 855 47
734 463 609
293 6 599
478 258 515
133 692 120
533 4 719
401 513 953
594 30 478
637 244 78
284 380 501
451 409 497
200 279 931
759 872 775
797 357 664
650 132 665
640 247 209
634 687 422
694 464 824
180 738 956
938 926 875
427 4 45
675 785 250
482 166 838
71 894 604
683 480 783
518 374 229
157 392 135
41 323 384
898 537 47
461 724 13
427 110 885
836 548 578
612 390 533
716 612 864
749 301 243
306 257 192
203 571 12
575 916 545
930 747 217
617 929 538
491 31 231
560 51 955
448 70 197
442 115 25
85 154 632
701 186 166
554 615 281
178 702 639
261 454 263
905 98 606
682 760 149
604 637 397
240 639 816
259 585 25
321 550 137
273 874 826
896 436 730
293 590 224
585 143 578
110 772 187
99 686 780
17 672 130
313 700 451
311 617 23
415 610 81
826 502 49
649 340 746
310 40 580
513 351 154
870 602 777
538 119 873
577 8 55
219 741 656
597 642 275
606 34 362
126 223 220
899 933 646
441 194 81
676 313 125
144 368 879
913 102 291
835 405 742
162 643 163
43 800 155
181 18 427
257 224 14
425 481 266
913 513 560
98 781 333
778 349 972
69 387 433
754 642 718
13 205 925
155 280 554
666 909 419
844 183 964
619 224 317
83 623 994
234 104 352
423 280 144
913 70 503
225 931 239
536 36 844
146 817 231
43 608 834
168 540 411
846 903 135
255 570 465
520 930 252
90 73 501
261 890 478
485 740 686
168 598 22
607 598 936
794 1 915
573 111 272
606 198 948
68 770 671
378 231 513
11 72 200
505 30 688
523 35 881
409 746 641
899 200 911
106 159 589
569 773 825
423 88 93
333 544 575
141 630 484
455 580 755
271 870 343
545 779 211
288 119 261
102 311 801
921 312 350
339 562 603
1 156 854
747 728 783
898 306 134
96 271 242
169 188 354
768 825 680
545 123 475
71 182 543
436 159 748
370 398 619
760 465 240
784 447 826
148 67 359
505 76 926
673 752 488
711 87 259
84 118 62
697 678 209
750 834 621
599 32 5
46 385 149
586 543 180
706 804 79
878 800 974
404 557 366
473 487 953
599 403 707
651 650 387
53 829 354
552 469 813
280 151 792
453 745 914
800 310 927
649 195 199
824 594 892
666 855 52
338 891 311
122 280 827
584 806 823
124 656 590
155 660 749
603 300 780
321 450 588
500 74 653
75 310 228
321 880 283
833 130 106
582 642 603
168 783 576
202 687 999
311 236 363
228 541 399
702 500 624
775 352 191
174 891 103
627 511 843
239 533 125
490 233 617
367 559 213
148 432 256
826 882 210
456 454 403
102 432 788
106 715 318
873 314 632
285 441 886
529 858 81
237 860 52
66 106 935
232 812 457
653 136 810
758 549 292
769 831 444
550 6 345
465 682 9
427 26 952
495 762 118
438 245 581
381 335 991
362 526 57
386 475 424
1 523 757
98 428 249
445 625 393
283 513 394
299 730 347
531 186 367
894 692 500
778 152 169
757 926 984
327 668 211
564 507 721
116 548 802
815 4 107
583 418 4
635 702 49
912 225 699
908 297 508
43 643 850
141 25 766
596 665 398
169 535 188
551 102 614
394 226 892
712 482 188
485 204 498
926 744 806
110 631 710
43 832 815
385 939 226
107 359 649
152 906 656
541 711 496
308 144 939
521 741 748
528 829 8
150 847 612
708 358 806
272 28 89
660 9 191
166 790 577
771 382 111
351 301 760
196 883 498
393 906 819
528 576 518
789 695 217
751 409 160
73 742 776
292 122 7
612 569 852
139 70 685
799 499 451
415 325 152
750 666 717
616 797 307
541 113 939
478 577 274
805 141 252
40 716 788
686 877 104
217 271 204
290 184 54
679 645 513
890 369 577
669 259 407
760 508 774
904 443 424
196 239 874
450 770 520
602 642 171
527 561 183
784 339 713
450 188 782
146 865 872
576 351 146
353 296 889
357 791 671
574 483 685
905 309 273
462 458 208
95 706 454
731 810 980
174 370 500
609 896 376
711 344 324
559 799 238
583 204 62
193 842 321
833 905 857
453 774 647
562 869 84
369 171 3
586 294 885
325 655 321
735 204 309
532 637 828
862 112 650
574 163 873
759 872 788
117 615 892
321 304 339
484 118 118
427 341 65
252 294 625
882 841 636
292 373 391
438 635 915
528 631 138
188 466 433
669 548 396
218 553 869
426 647 553
218 610 157
19 35 490
908 364 284
412 188 869
173 331 882
924 756 650
265 435 395
116 604 316
78 676 848
162 129 301
829 136 526
153 73 438
309 28 998
324 500 844
378 851 706
745 308 531
16 63 394
753 560 912
294 627 759
169 290 162
862 65 335
711 78 939
667 507 975
623 108 523
311 268 890
328 279 369
680 19 583
745 827 614
745 429 87
753 164 323
923 399 28
910 683 118
914 525 762
190 62 592
227 52 814
647 772 889
747 41 640
841 268 725
813 352 520
652 225 177
912 638 471
420 3 191
583 778 441
58 836 111
343 926 542
883 292 194
717 100 674
94 260 418
134 202 199
534 938 137
871 653 829
549 828 605
408 910 296
925 815 833
838 68 44
139 565 98
297 787 85
740 894 290
171 256 801
322 565 118
834 858 612
293 626 412
757 739 431
66 357 142
909 327 517
854 108 57
108 363 509
237 936 52
753 625 528
266 806 776
240 172 201
610 178 172
368 7 450
480 402 790
704 765 713
37 887 172
19 315 135
226 318 565
415 129 955
9 213 478
280 628 275
250 683 35
654 349 533
272 518 580
659 833 335
139 35 949
654 785 355
718 586 497
657 215 514
678 676 759
728 881 905
820 715 28
213 538 459
374 722 566
459 80 528
181 447 952
843 896 350
394 58 615
766 148 897
205 642 818
330 275 673
152 557 589
660 742 313
750 428 467
10 451 976
93 571 141
167 579 816
914 1638
37 333 75
39 389 798
718 646 461
786 434 942
307 692 332
355 564 772
66 791 12
275 658 267
859 691 21
51 101 626
253 64 753
671 420 422
906 608 824
135 808 774
906 792 164
145 630 34
136 676 758
15 734 597
16 470 948
435 134 705
776 129 69
194 749 106
16 464 912
741 325 756
559 695 827
703 61 698
699 335 398
376 147 642
702 689 727
55 461 549
591 206 248
76 410 640
351 516 492
355 250 736
534 359 131
118 743 337
7 376 528
299 517 581
837 463 514
77 325 515
14 293 631
630 596 701
826 478 651
145 90 57
328 407 854
697 263 754
255 16 891
837 467 877
175 431 90
377 709 678
642 750 869
487 640 813
868 906 947
181 184 930
598 106 981
8 885 325
322 662 749
511 702 240
834 665 274
558 702 155
107 610 976
560 328 686
606 157 129
542 107 638
908 278 738
17 648 817
395 853 436
329 61 576
695 892 689
217 264 58
691 399 494
596 760 950
562 47 71
267 445 521
387 458 807
581 905 698
261 196 812
257 221 308
148 812 693
658 235 154
581 768 238
634 789 596
89 479 825
14 468 271
798 240 816
389 143 191
850 162 160
770 177 716
644 521 907
699 590 247
532 669 668
68 652 620
221 110 508
413 809 974
69 820 274
458 448 572
73 230 986
130 346 832
651 210 414
844 897 414
505 384 151
483 452 996
256 702 708
183 644 567
196 578 501
528 132 177
379 587 752
361 761 269
884 58 161
301 32 269
413 406 690
394 121 648
24 377 729
385 439 394
252 888 680
416 183 844
449 235 895
271 790 910
467 357 360
475 32 146
44 712 549
530 581 104
578 810 867
624 173 184
728 535 780
73 548 668
419 76 467
259 161 387
826 763 685
12 791 642
183 83 143
84 834 236
487 753 587
768 551 914
577 63 815
148 361 871
413 895 496
424 587 277
607 273 291
499 255 974
254 226 512
388 320 405
72 823 338
649 518 905
386 372 625
339 331 242
759 174 222
839 646 123
808 104 273
204 665 739
172 826 368
139 48 641
817 48 10
206 61 657
500 8 133
542 365 575
254 248 637
154 798 117
391 798 535
428 227 452
390 557 415
224 678 529
112 281 10
714 535 705
840 803 359
618 242 60
862 459 814
407 98 995
186 817 732
505 17 844
478 212 827
685 675 435
515 655 716
499 480 686
323 316 180
898 502 810
511 863 554
481 785 756
855 344 784
568 82 970
282 244 500
586 291 542
734 699 380
165 816 878
319 733 586
568 32 108
546 200 855
292 340 467
49 492 565
393 53 319
99 165 802
734 318 367
576 842 545
61 464 290
13 47 700
89 435 453
188 30 516
75 447 212
723 640 410
427 372 883
650 878 414
863 678 420
326 207 205
571 357 483
261 459 415
604 300 548
43 56 253
359 505 438
324 686 343
701 747 194
605 805 365
406 392 200
141 58 772
863 842 624
264 555 34
152 279 825
807 467 619
705 451 890
184 893 599
293 839 694
724 914 421
670 657 540
95 806 382
696 461 740
856 886 707
67 202 479
655 207 36
906 879 890
536 773 639
739 583 824
655 657 964
453 669 391
816 823 76
353 169 6
572 287 108
632 738 244
139 879 502
740 414 662
133 551 459
755 835 551
713 562 571
855 647 357
256 726 275
249 50 245
905 281 661
224 192 705
413 449 525
256 444 847
647 586 869
457 577 912
136 225 394
59 319 3
686 154 958
886 800 84
294 817 30
402 159 834
294 198 408
757 861 273
895 872 504
868 319 881
778 707 724
620 329 218
243 804 530
85 408 878
138 591 319
674 654 914
660 442 103
308 452 168
304 702 123
144 601 67
454 873 328
858 407 62
262 845 462
536 31 60
630 197 350
274 747 792
186 788 626
544 495 284
802 694 136
288 249 638
324 459 840
766 406 711
145 343 537
559 591 16
905 31 411
370 638 24
867 473 100
237 606 786
560 423 158
107 294 290
648 368 542
65 190 780
760 506 452
426 714 531
698 311 213
86 287 226
7 301 223
290 271 545
64 489 881
148 191 530
472 20 132
703 340 709
559 421 679
770 225 1
630 97 653
1 745 141
822 138 334
839 685 894
378 357 176
562 781 764
709 632 374
694 520 387
905 592 669
805 598 554
426 22 734
815 106 33
94 272 636
793 727 835
224 443 76
124 515 391
294 289 221
578 201 215
732 392 405
28 255 160
571 308 942
854 589 551
180 606 897
257 394 922
343 512 797
52 284 616
913 883 465
639 761 166
568 754 138
715 463 103
682 555 540
568 460 42
631 407 68
690 469 961
31 125 805
175 587 51
790 279 24
37 293 248
66 401 102
767 823 237
759 645 612
266 265 289
608 399 303
660 11 85
914 207 109
523 461 131
95 562 152
27 602 183
811 818 800
888 511 49
83 59 295
622 135 315
338 357 98
245 365 599
147 437 763
847 808 505
655 803 87
438 581 249
549 589 951
538 52 884
491 530 454
786 147 723
564 66 424
817 228 206
75 6 466
911 282 296
185 285 755
179 112 881
823 784 1
432 186 611
448 174 257
357 463 271
122 511 471
790 528 873
296 831 379
68 671 457
95 704 494
801 725 300
243 450 249
793 32 554
479 335 729
837 87 794
14 688 741
171 743 127
419 44 169
635 898 955
287 308 88
504 32 132
416 569 567
890 549 585
573 718 657
85 176 126
325 487 327
403 409 448
178 620 511
43 643 886
910 125 323
143 594 802
642 783 848
302 405 72
119 606 190
803 251 970
308 557 697
65 777 132
96 707 569
116 388 725
40 581 690
74 910 841
618 828 673
552 590 505
535 442 115
227 74 136
742 218 85
652 181 647
693 492 698
147 694 847
739 376 847
576 354 618
515 321 537
477 661 482
309 2 14
207 639 886
807 436 778
789 679 652
570 537 975
499 353 570
739 797 718
56 670 887
680 153 675
365 169 107
88 276 315
563 617 412
841 91 518
11 243 426
761 814 519
153 345 832
658 819 761
402 804 90
762 596 224
263 196 938
834 257 615
859 632 167
816 907 334
657 730 555
881 142 356
368 575 334
555 376 827
777 149 204
611 713 434
397 270 164
291 322 752
752 380 723
843 385 710
717 676 480
214 757 283
728 379 776
244 320 948
19 694 217
648 875 945
196 89 434
299 381 246
474 10 389
35 705 42
592 18 186
702 785 430
710 845 295
862 773 231
904 659 642
45 590 158
280 823 814
293 632 200
842 692 534
394 505 69
2 579 18
14 597 346
839 263 409
539 707 86
180 748 550
856 803 28
267 763 333
676 173 905
82 793 944
165 534 973
25 450 568
216 100 23
31 278 385
872 730 502
886 253 224
41 568 694
883 62 433
160 291 845
721 547 627
817 408 12
8 798 657
848 776 444
377 545 985
434 265 729
632 47 652
201 184 21
461 672 986
451 600 646
750 135 993
323 383 688
430 914 740
608 617 103
415 41 915
407 39 223
646 220 961
149 11 25
202 358 307
775 277 691
84 576 356
92 512 195
255 188 739
372 847 431
874 455 674
422 814 36
810 799 977
330 463 683
651 231 525
601 634 248
41 362 719
93 397 235
510 834 352
787 416 487
62 46 897
216 92 743
227 177 896
730 605 780
186 448 896
263 313 802
476 853 734
854 627 641
843 215 266
216 386 95
479 354 727
804 707 64
51 544 68
138 557 685
658 490 527
25 595 741
578 111 847
219 65 499
810 275 655
809 767 135
29 521 927
346 57 506
816 132 809
619 647 732
172 179 118
668 514 838
314 343 759
577 718 58
62 640 100
341 271 335
483 221 431
493 107 705
508 429 192
288 896 708
419 369 941
531 704 504
535 11 3
70 202 126
751 724 504
425 217 781
635 536 639
333 422 438
36 239 674
15 609 229
851 221 363
623 9 700
317 384 404
654 533 326
70 409 807
626 40 166
36 228 777
590 481 53
718 469 981
649 288 348
388 73 345
559 457 509
180 463 268
304 20 822
578 664 229
776 632 203
125 695 230
828 161 634
447 378 995
507 120 867
876 754 799
887 723 74
745 580 522
367 458 781
726 458 293
245 635 492
21 72 267
409 700 884
594 378 613
428 378 206
102 57 576
526 314 457
498 681 274
863 624 735
839 32 905
507 228 541
804 99 307
214 813 901
183 485 651
615 195 423
214 45 311
668 212 225
424 619 831
304 179 965
140 905 306
63 603 377
382 734 553
674 540 72
748 480 220
85 161 137
738 463 234
707 480 919
648 824 548
326 331 733
822 912 183
630 760 432
372 589 542
29 417 458
778 139 322
506 793 139
772 102 626
863 79 413
143 762 201
718 499 95
46 549 951
894 198 379
655 214 607
839 858 66
74 712 893
525 506 851
175 880 986
125 551 241
876 51 859
673 330 914
640 138 214
625 287 223
381 899 10
531 445 707
580 684 113
748 883 734
707 338 677
854 722 514
724 153 390
151 906 368
98 871 698
618 181 843
147 407 681
485 387 715
654 452 163
798 586 266
699 761 53
676 426 642
661 709 311
485 861 945
724 409 1000
803 506 916
830 442 370
496 313 333
900 103 508
614 440 668
776 789 337
212 784 447
23 738 276
846 739 480
764 759 948
67 219 826
739 410 261
449 301 838
246 891 641
18 44 441
340 785 802
346 107 535
667 50 802
909 523 167
418 578 544
563 897 808
692 768 677
166 251 652
1 709 151
400 172 424
912 665 261
810 61 704
304 344 322
261 354 214
482 233 844
643 894 233
390 843 102
279 2 238
524 813 90
142 388 578
714 879 561
131 550 453
282 34 69
567 631 9
202 51 856
393 547 613
635 197 906
770 908 664
345 9 905
878 85 903
884 675 361
136 463 771
138 273 915
498 884 657
693 785 475
138 126 372
336 791 118
636 278 580
864 55 906
905 505 632
334 614 242
498 25 986
808 450 794
652 23 250
673 32 742
102 359 909
211 213 165
598 104 488
196 658 221
418 342 322
4 392 394
271 37 779
877 168 252
288 813 256
832 270 390
423 691 786
473 814 282
784 749 829
176 752 265
19 898 525
275 736 93
500 15 798
291 111 666
272 426 477
696 878 151
835 739 543
393 825 129
238 102 808
872 303 563
153 344 104
447 375 584
456 111 62
874 719 925
37 749 133
80 551 660
337 462 992
71 200 438
624 892 796
705 498 433
770 619 11
793 292 59
144 241 484
595 457 317
226 96 540
673 803 263
280 756 84
142 172 545
737 229 548
226 7 104
810 361 180
508 498 745
877 853 226
818 140 929
222 435 199
518 133 275
909 680 959
675 59 649
163 71 770
844 13 653
594 107 558
148 853 57
408 889 811
324 722 111
814 781 883
397 174 402
318 731 536
290 845 700
277 143 530
308 617 157
114 293 504
496 593 998
199 344 983
433 315 930
833 294 856
679 598 685
416 911 522
718 441 32
902 240 664
620 286 673
184 858 266
807 684 296
640 529 162
839 549 319
864 387 418
730 762 681
703 45 350
508 46 438
696 119 659
551 141 110
574 753 538
138 362 253
605 298 167
831 821 42
356 444 743
471 101 641
473 86 281
563 730 703
847 273 641
334 573 350
82 818 517
141 377 746
676 96 7
642 781 681
385 169 582
186 192 589
568 360 977
73 661 680
739 472 479
367 277 32
481 400 860
826 169 645
472 31 121
563 374 122
343 737 538
587 316 731
885 495 321
277 857 552
555 390 673
501 50 678
43 813 915
241 836 100
603 884 693
796 439 315
388 549 264
914 553 488
582 311 250
251 171 37
839 499 502
348 134 603
371 228 334
912 314 910
386 265 587
705 905 707
140 643 46
646 428 288
555 232 241
67 202 546
10 49 393
498 495 786
816 797 161
594 206 929
657 299 50
573 902 120
598 438 682
198 394 408
288 869 290
290 590 832
258 495 783
83 285 171
793 437 818
857 483 481
121 197 436
47 5 754
728 81 532
743 723 767
543 827 579
890 351 388
110 641 17
408 245 563
644 539 362
849 375 942
232 793 2
803 108 740
705 76 32
180 121 788
2 269 271
758 40 609
401 385 508
39 902 290
24 415 547
440 197 966
702 906 144
577 625 762
100 465 62
76 293 10
272 806 221
279 470 461
164 440 609
702 56 956
601 250 315
380 178 418
732 675 581
194 453 380
679 564 835
794 211 922
596 835 782
588 641 227
461 668 879
641 690 7
508 614 196
216 654 911
564 764 717
616 459 904
600 182 789
94 228 880
241 513 152
517 80 63
22 879 785
288 388 264
265 101 583
820 228 250
566 319 379
566 731 242
235 230 128
291 240 172
86 797 853
482 562 682
88 71 176
698 644 228
867 612 179
33 804 400
757 680 443
763 403 860
584 454 233
496 93 5
454 667 70
300 743 526
291 115 909
755 732 319
761 214 554
681 737 472
395 478 868
656 399 38
697 157 472
151 415 749
27 326 47
837 208 109
146 856 199
909 563 690
462 141 73
762 105 991
585 857 827
592 670 101
854 313 311
60 201 761
675 823 860
198 192 905
848 203 181
612 111 470
695 252 382
100 679 781
201 193 988
794 339 400
762 217 460
335 859 791
864 678 757
728 880 512
393 178 949
234 49 253
890 464 732
590 649 637
454 691 281
331 616 518
432 805 46
53 217 371
335 894 900
443 159 928
225 336 480
3 682 460
586 660 164
298 87 355
378 196 411
376 589 377
174 464 526
392 635 964
558 360 241
562 39 165
629 789 33
753 683 680
533 581 912
760 326 926
298 914 141
798 441 737
352 551 140
4 328 74
518 247 360
627 784 619
876 614 889
291 460 669
846 360 55
258 149 19
638 109 816
413 747 671
790 650 655
745 631 469
272 789 129
733 615 25
17 628 545
801 198 334
69 723 890
182 19 237
615 777 770
731 434 570
730 165 62
717 408 9
302 309 239
446 333 224
489 193 814
757 15 6
58 441 920
709 908 167
844 218 31
660 216 895
712 665 781
678 182 120
904 595 355
237 136 752
725 253 256
99 688 414
108 837 981
563 797 767
371 112 626
307 826 180
180 263 324
814 129 201
884 739 630
2 5 743
776 615 141
443 695 125
297 360 991
485 684 16
817 622 927
217 666 289
817 437 691
62 492 638
298 762 49
335 599 512
108 892 95
70 268 498
416 184 821
78 362 405
532 259 387
486 860 857
57 21 72
448 555 425
686 326 370
788 72 262
833 336 670
603 850 755
797 776 250
585 846 93
577 583 621
436 519 895
650 719 34
42 905 783
147 788 651
372 122 299
320 745 644
609 839 331
480 420 164
538 776 712
266 686 683
543 877 662
187 640 821
219 463 642
364 609 169
312 50 960
172 205 532
679 392 852
378 395 419
520 153 349
890 779 467
476 811 843
865 232 208
574 114 762
691 885 939
585 353 381
282 62 166
376 741 812
142 356 531
506 65 923
299 620 863
98 382 13
427 393 245
10 56 113
877 258 947
734 626 14
372 629 219
469 532 841
314 396 800
550 137 850
874 386 362
101 816 39
598 884 421
730 595 810
693 183 533
876 851 646
59 520 763
101 76 883
838 26 488
115 533 336
456 273 747
426 813 228
628 133 982
330 424 477
139 889 803
388 779 557
660 340 543
328 183 312
504 860 120
863 800 558
751 889 195
612 49 135
371 594 464
523 489 159
828 226 110
489 147 630
876 228 977
124 712 730
524 566 773
562 516 584
843 135 363
728 118 276
208 506 441
776 359 560
23 68 163
586 577 273
776 15 939
74 288 580
175 94 876
788 602 351
301 459 64
753 401 628
769 809 449
764 885 694
654 307 419
450 144 219
680 330 9
532 271 124
25 115 367
571 388 763
400 537 755
64 119 868
587 669 203
469 701 646
654 781 429
154 254 460
625 756 14
45 95 981
762 372 383
311 623 563
720 291 474
878 384 547
690 12 36
786 903 444
137 716 457
793 171 782
789 32 524
159 841 442
122 681 272
262 122 233
525 771 86
646 389 34
91 69 829
309 282 83
410 473 437
307 715 151
587 851 705
475 160 798
91 122 150
264 759 274
37 372 882
37 388 561
850 216 287
797 819 597
622 801 234
511 215 535
622 769 295
767 241 341
753 617 467
896 460 179
132 210 162
9 413 494
563 328 896
542 317 485
816 526 146
177 282 612
246 790 987
453 574 91
520 650 820
610 397 35
354 9 670
702 105 526
792 159 935
246 846 906
221 192 971
259 878 369
141 210 398
652 523 687
449 329 799
663 66 333
446 554 959
682 440 626
98 251 902
84 146 370
604 210 460
51 16 865
800 895 62
433 542 443
24 623 888
218 684 452
492 382 901
380 777 863
878 498 42
320 842 313
446 556 109
626 110 666
338 681 877
459 527 634
767 293 833
402 165 95
314 5 589
877 203 430
541 706 245
46 776 686
867 726 541
298 282 729
276 63 95
342 659 204
712 857 778
808 382 778
445 225 723
431 151 857
557 808 530
416 772 962
846 449 862
253 428 72
383 92 590
710 595 696
785 149 824
313 59 198
818 367 134
490 117 715
671 160 817
339 146 719
424 782 314
39 151 362
832 760 924
736 483 87
914 426 628
680 458 757
654 139 670
307 430 323
758 868 340
183 530 509
598 305 384
462 857 395
18 476 919
441 573 400
455 43 462
213 902 428
546 781 163
361 124 684
539 328 624
495 519 468
787 141 520
224 228 273
891 912 189
136 623 482
758 911 285
76 460 799
559 593 101
859 554 454
102 568 97
583 35 234
613 618 726
764 470 388
721 666 11
641 152 734
633 830 294
385 813 116
180 299 774
534 276 272
93 293 141
200 253 364
43 412 522
608 826 770
478 399 381
56 417 922
444 651 651
148 671 545
690 495 528
670 473 51
520 74 858
400 912 561
615 231 372
567 780 133
107 388 352
758 85 436
75 67 788
378 571 844
242 807 110
62 669 189
404 612 102
97 691 205
891 357 509
40 887 6
440 808 34
293 645 73
256 827 820
118 636 717
452 732 537
603 54 321
509 23 898
120 308 33
541 318 149
827 584 617
376 877 401
108 318 945
413 431 133
251 412 875
834 616 203
697 354 69
47 840 500
730 731 401
322 810 282
97 48 832
167 162 515
697 144 730
138 217 233
712 74 381
365 781 107
872 288 825
853 836 249
515 803 486
327 802 127
176 160 170
303 667 542
495 382 268
497 636 651
515 314 17
685 736 801
782 220 470
656 402 284
197 48 217
262 604 876
847 679 157
166 521 446
33 769 952
464 11 708
343 652 914
139 118 487
201 718 534
690 769 679
517 638 982
340 211 483
101 370 159
169 643 322
101 488 169
359 409 656
423 227 439
882 736 246
147 80 933
124 738 604
169 894 388
843 862 1000
512 26 141
228 654 362
499 136 169
892 590 774
123 410 350
627 484 493
468 362 72
299 445 357
333 113 880
409 69 807
370 344 124
809 176 759
16 343 884
772 649 977
206 594 148
610 433 813
352 805 579
647 616 882
660 320 892
319 461 983
320 741 393
839 241 24
655 900 3
512 535 952
466 11 927
11 681 917
730 847 925
90 888 862
8 613 258
474 854 171
891 186 560
776 491 559
894 66 170
272 823 690
639 157 5
827 297 641
855 227 441
463 747 14
203 446 139
645 494 81
458 813 250
447 296 886
23 226 824
55 620 760
900 239 542
679 636 529
193 875 695
130 371 20
238 131 763
617 825 265
117 759 540
89 746 373
260 579 578
220 202 814
315 521 637
605 336 807
750 475 692
440 692 112
300 47 73
659 586 522
689 845 386
540 283 311
837 721 785
621 552 73
21 706 82
212 508 620
63 108 630
147 746 534
839 746 61
61 466 652
204 909 935
328 400 865
472 189 320
518 485 395
834 226 744
904 671 842
15 681 907
528 77 99
584 298 919
786 890 392
143 555 513
815 101 695
884 265 648
166 528 79
65 404 690
469 225 365
731 681 629
38 316 932
517 452 500
219 175 257
17 361 298
491 836 89
523 853 632
328 377 526
318 604 761
832 182 903
667 159 784
491 72 32
673 897 330
445 433 377
174 829 144
417 810 472
552 629 217
805 354 758
785 544 381
336 376 699
386 474 464
333 741 449
588 250 577
438 78 184
34 447 921
499 212 955
233 872 92
571 837 725
391 589 44
90 279 810
803 882 554
153 672 425
890 537 727
64 392 529
505 313 792
102 481 586
436 8 478
486 522 602
390 735 874
194 541 631
44 65 399
667 160 425
97 764 587
802 433 46
674 435 235
355 900 298
724 300 797
896 338 38
17 775 82
816 356 812
298 914 941
402 642 683
556 747 29
598 141 556
160 733 815
411 856 578
429 32 695
601 510 345
557 738 367
391 270 915
649 248 279
147 577 161
844 473 149
570 131 699
615 146 874
864 492 586
228 368 405
55 230 732
761 60 442
418 271 242
297 71 669
357 740 263
780 837 238
